_id,Term,FirstName,LastName,Committee,MTGNum,SessionDate,SessionType,SessionStart_EndTime,Present
623543,2018-2022,Shelley,Carroll,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623544,2018-2022,Mike,Colle,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623545,2018-2022,Gary,Crawford,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623546,2018-2022,Joe,Cressy,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623547,2018-2022,John,Filion,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623548,2018-2022,Paula,Fletcher,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623549,2018-2022,Michael,Ford,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623550,2018-2022,Mark,Grimes,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623551,2018-2022,Stephen,Holyday,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623552,2018-2022,Cynthia,Lai,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623553,2018-2022,Mike,Layton,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623554,2018-2022,Nick,Mantas,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623555,2018-2022,Josh,Matlow,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623556,2018-2022,Jennifer,McKelvie,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623557,2018-2022,Denzil,Minnan-Wong,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623558,2018-2022,Frances,Nunziata,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623559,2018-2022,James,Pasternak,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623560,2018-2022,Gord,Perks,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623561,2018-2022,Anthony,Perruzza,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623562,2018-2022,Jaye,Robinson,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623563,2018-2022,Michael,Thompson,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623564,2018-2022,John,Tory,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623565,2018-2022,Kristyn,Wong-Tam,City Council,38,2021-12-16,Afternoon,13:36PM - 17:58PM,Y
623566,2018-2022,Paul,Ainslie,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623567,2018-2022,Ana,Bailão,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623568,2018-2022,Brad,Bradford,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623569,2018-2022,Shelley,Carroll,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623570,2018-2022,Mike,Colle,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623571,2018-2022,Gary,Crawford,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623572,2018-2022,Joe,Cressy,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623573,2018-2022,John,Filion,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623574,2018-2022,Paula,Fletcher,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623575,2018-2022,Michael,Ford,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623576,2018-2022,Mark,Grimes,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623577,2018-2022,Stephen,Holyday,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623578,2018-2022,Cynthia,Lai,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623579,2018-2022,Mike,Layton,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623580,2018-2022,Nick,Mantas,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623581,2018-2022,Josh,Matlow,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623582,2018-2022,Jennifer,McKelvie,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623583,2018-2022,Denzil,Minnan-Wong,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623584,2018-2022,Frances,Nunziata,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623585,2018-2022,James,Pasternak,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623586,2018-2022,Gord,Perks,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623587,2018-2022,Anthony,Perruzza,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623588,2018-2022,Jaye,Robinson,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623589,2018-2022,Michael,Thompson,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623590,2018-2022,John,Tory,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623591,2018-2022,Kristyn,Wong-Tam,City Council,38,2021-12-16,Evening,18:31PM - 20:15PM,Y
623592,2018-2022,Paul,Ainslie,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623593,2018-2022,Ana,Bailão,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623594,2018-2022,Brad,Bradford,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623595,2018-2022,Shelley,Carroll,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623596,2018-2022,Mike,Colle,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623597,2018-2022,Gary,Crawford,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623598,2018-2022,Joe,Cressy,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623599,2018-2022,John,Filion,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623600,2018-2022,Paula,Fletcher,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623601,2018-2022,Michael,Ford,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623602,2018-2022,Mark,Grimes,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623603,2018-2022,Stephen,Holyday,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623604,2018-2022,Cynthia,Lai,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623605,2018-2022,Mike,Layton,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623606,2018-2022,Nick,Mantas,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623607,2018-2022,Josh,Matlow,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623608,2018-2022,Jennifer,McKelvie,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623609,2018-2022,Denzil,Minnan-Wong,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623610,2018-2022,Frances,Nunziata,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623611,2018-2022,James,Pasternak,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623612,2018-2022,Gord,Perks,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623613,2018-2022,Anthony,Perruzza,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623614,2018-2022,Jaye,Robinson,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623615,2018-2022,Michael,Thompson,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623616,2018-2022,John,Tory,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623617,2018-2022,Kristyn,Wong-Tam,City Council,38,2021-12-17,Morning,09:48AM - 12:23PM,Y
623618,2018-2022,Paul,Ainslie,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623619,2018-2022,Ana,Bailão,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623620,2018-2022,Brad,Bradford,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623621,2018-2022,Shelley,Carroll,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623622,2018-2022,Mike,Colle,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623623,2018-2022,Gary,Crawford,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623624,2018-2022,Joe,Cressy,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623625,2018-2022,John,Filion,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623626,2018-2022,Paula,Fletcher,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623627,2018-2022,Michael,Ford,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623628,2018-2022,Mark,Grimes,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623629,2018-2022,Stephen,Holyday,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623630,2018-2022,Cynthia,Lai,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623631,2018-2022,Mike,Layton,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623632,2018-2022,Nick,Mantas,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623633,2018-2022,Josh,Matlow,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623634,2018-2022,Jennifer,McKelvie,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623635,2018-2022,Denzil,Minnan-Wong,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623636,2018-2022,Frances,Nunziata,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623637,2018-2022,James,Pasternak,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623638,2018-2022,Gord,Perks,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623639,2018-2022,Anthony,Perruzza,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623640,2018-2022,Jaye,Robinson,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623641,2018-2022,Michael,Thompson,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623642,2018-2022,John,Tory,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623643,2018-2022,Kristyn,Wong-Tam,City Council,38,2021-12-17,Afternoon,13:42PM - 15:26PM,Y
623644,2018-2022,Michael,Ford,Etobicoke York Community Council,29,2022-01-05,Morning,09:33AM - 11:55AM,Y
623645,2018-2022,Mark,Grimes,Etobicoke York Community Council,29,2022-01-05,Morning,09:33AM - 11:55AM,Y
623646,2018-2022,Stephen,Holyday,Etobicoke York Community Council,29,2022-01-05,Morning,09:33AM - 11:55AM,Y
623647,2018-2022,Frances,Nunziata,Etobicoke York Community Council,29,2022-01-05,Morning,09:33AM - 11:55AM,Y
623648,2018-2022,Anthony,Perruzza,Etobicoke York Community Council,29,2022-01-05,Morning,09:33AM - 11:55AM,Y
623649,2018-2022,Shelley,Carroll,North York Community Council,29,2022-01-06,Morning,09:32AM - 14:10PM,Y
623650,2018-2022,Mike,Colle,North York Community Council,29,2022-01-06,Morning,09:32AM - 14:10PM,Y
623651,2018-2022,John,Filion,North York Community Council,29,2022-01-06,Morning,09:32AM - 14:10PM,Y
623652,2018-2022,Denzil,Minnan-Wong,North York Community Council,29,2022-01-06,Morning,09:32AM - 14:10PM,Y
623653,2018-2022,James,Pasternak,North York Community Council,29,2022-01-06,Morning,09:32AM - 14:10PM,Y
623654,2018-2022,Jaye,Robinson,North York Community Council,29,2022-01-06,Morning,09:32AM - 14:10PM,Y
623655,2018-2022,Ana,Bailão,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623656,2018-2022,Brad,Bradford,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623657,2018-2022,Joe,Cressy,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623658,2018-2022,Paula,Fletcher,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623659,2018-2022,Mike,Layton,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623660,2018-2022,Josh,Matlow,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623661,2018-2022,Gord,Perks,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623662,2018-2022,Kristyn,Wong-Tam,Toronto and East York Community Council,30,2022-01-06,Morning,09:39AM - 10:40AM,Y
623663,2018-2022,Ana,Bailão,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623664,2018-2022,Brad,Bradford,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623665,2018-2022,Joe,Cressy,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,N
623666,2018-2022,Paula,Fletcher,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623667,2018-2022,Mike,Layton,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623668,2018-2022,Josh,Matlow,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623669,2018-2022,Gord,Perks,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623670,2018-2022,Kristyn,Wong-Tam,Toronto and East York Community Council,30,2022-01-06,Morning,10:53AM - 11:24AM,Y
623671,2018-2022,Paul,Ainslie,Scarborough Community Council,29,2022-01-10,Morning,09:35AM - 11:28AM,Y
623672,2018-2022,Gary,Crawford,Scarborough Community Council,29,2022-01-10,Morning,09:35AM - 11:28AM,Y
623673,2018-2022,Cynthia,Lai,Scarborough Community Council,29,2022-01-10,Morning,09:35AM - 11:28AM,N
623674,2018-2022,Nick,Mantas,Scarborough Community Council,29,2022-01-10,Morning,09:35AM - 11:28AM,Y
623675,2018-2022,Jennifer,McKelvie,Scarborough Community Council,29,2022-01-10,Morning,09:35AM - 11:28AM,Y
623676,2018-2022,Michael,Thompson,Scarborough Community Council,29,2022-01-10,Morning,09:35AM - 11:28AM,Y
623677,2018-2022,Mike,Colle,Infrastructure and Environment Committee,27,2022-01-11,Morning,09:32AM - 12:23PM,Y
623678,2018-2022,Mike,Layton,Infrastructure and Environment Committee,27,2022-01-11,Morning,09:32AM - 12:23PM,Y
623679,2018-2022,Jennifer,McKelvie,Infrastructure and Environment Committee,27,2022-01-11,Morning,09:32AM - 12:23PM,Y
623680,2018-2022,Denzil,Minnan-Wong,Infrastructure and Environment Committee,27,2022-01-11,Morning,09:32AM - 12:23PM,Y
623681,2018-2022,James,Pasternak,Infrastructure and Environment Committee,27,2022-01-11,Morning,09:32AM - 12:23PM,Y
623682,2018-2022,Anthony,Perruzza,Infrastructure and Environment Committee,27,2022-01-11,Morning,09:32AM - 12:23PM,Y
623683,2018-2022,Ana,Bailão,CreateTO,28,2022-01-11,Afternoon,13:35PM - 14:09PM,Y
623684,2018-2022,Mike,Colle,Infrastructure and Environment Committee,27,2022-01-11,Afternoon,13:35PM - 17:37PM,N
623685,2018-2022,Paula,Fletcher,CreateTO,28,2022-01-11,Afternoon,13:35PM - 14:09PM,Y
623686,2018-2022,Mike,Layton,Infrastructure and Environment Committee,27,2022-01-11,Afternoon,13:35PM - 17:37PM,Y
623687,2018-2022,Jennifer,McKelvie,Infrastructure and Environment Committee,27,2022-01-11,Afternoon,13:35PM - 17:37PM,Y
623688,2018-2022,Denzil,Minnan-Wong,Infrastructure and Environment Committee,27,2022-01-11,Afternoon,13:35PM - 17:37PM,Y
623689,2018-2022,James,Pasternak,Infrastructure and Environment Committee,27,2022-01-11,Afternoon,13:35PM - 17:37PM,Y
623690,2018-2022,Anthony,Perruzza,Infrastructure and Environment Committee,27,2022-01-11,Afternoon,13:35PM - 17:37PM,Y
623691,2018-2022,Ana,Bailão,CreateTO,28,2022-01-11,Afternoon,14:12PM - 15:09PM,Y
623692,2018-2022,Paula,Fletcher,CreateTO,28,2022-01-11,Afternoon,14:12PM - 15:09PM,Y
623693,2018-2022,Ana,Bailão,CreateTO,28,2022-01-11,Afternoon,15:10PM - 15:13PM,Y
623694,2018-2022,Paula,Fletcher,CreateTO,28,2022-01-11,Afternoon,15:10PM - 15:13PM,N
623695,2018-2022,Ana,Bailão,Planning and Housing Committee,30,2022-01-12,Morning,09:35AM - 12:29PM,Y
623696,2018-2022,Brad,Bradford,Planning and Housing Committee,30,2022-01-12,Morning,09:35AM - 12:29PM,Y
623697,2018-2022,Paula,Fletcher,Planning and Housing Committee,30,2022-01-12,Morning,09:35AM - 12:29PM,Y
623698,2018-2022,Frances,Nunziata,Planning and Housing Committee,30,2022-01-12,Morning,09:35AM - 12:29PM,Y
623699,2018-2022,Gord,Perks,Planning and Housing Committee,30,2022-01-12,Morning,09:35AM - 12:29PM,Y
623700,2018-2022,Kristyn,Wong-Tam,Planning and Housing Committee,30,2022-01-12,Morning,09:35AM - 12:29PM,Y
623701,2018-2022,Ana,Bailão,Planning and Housing Committee,30,2022-01-12,Afternoon,13:34PM - 17:09PM,Y
623702,2018-2022,Brad,Bradford,Planning and Housing Committee,30,2022-01-12,Afternoon,13:34PM - 17:09PM,Y
623703,2018-2022,Paula,Fletcher,Planning and Housing Committee,30,2022-01-12,Afternoon,13:34PM - 17:09PM,Y
623704,2018-2022,Frances,Nunziata,Planning and Housing Committee,30,2022-01-12,Afternoon,13:34PM - 17:09PM,Y
623705,2018-2022,Gord,Perks,Planning and Housing Committee,30,2022-01-12,Afternoon,13:34PM - 17:09PM,Y
623706,2018-2022,Kristyn,Wong-Tam,Planning and Housing Committee,30,2022-01-12,Afternoon,13:34PM - 17:09PM,Y
623707,2018-2022,Shelley,Carroll,Budget Committee,36,2022-01-13,Morning,09:32AM - 11:33AM,Y
623708,2018-2022,Gary,Crawford,Budget Committee,36,2022-01-13,Morning,09:32AM - 11:33AM,Y
623709,2018-2022,Cynthia,Lai,Budget Committee,36,2022-01-13,Morning,09:32AM - 11:33AM,Y
623710,2018-2022,Mike,Layton,Budget Committee,36,2022-01-13,Morning,09:32AM - 11:33AM,Y
623711,2018-2022,Jennifer,McKelvie,Budget Committee,36,2022-01-13,Morning,09:32AM - 11:33AM,Y
623712,2018-2022,Frances,Nunziata,Budget Committee,36,2022-01-13,Morning,09:32AM - 11:33AM,Y
623713,2018-2022,Paul,Ainslie,General Government and Licensing Committee,28,2022-01-14,Morning,09:32AM - 09:58AM,Y
623714,2018-2022,John,Filion,General Government and Licensing Committee,28,2022-01-14,Morning,09:32AM - 09:58AM,Y
623715,2018-2022,Stephen,Holyday,General Government and Licensing Committee,28,2022-01-14,Morning,09:32AM - 09:58AM,Y
623716,2018-2022,Nick,Mantas,General Government and Licensing Committee,28,2022-01-14,Morning,09:32AM - 09:58AM,Y
623717,2018-2022,Josh,Matlow,General Government and Licensing Committee,28,2022-01-14,Morning,09:32AM - 09:58AM,Y
623718,2018-2022,Frances,Nunziata,General Government and Licensing Committee,28,2022-01-14,Morning,09:32AM - 09:58AM,Y
623719,2018-2022,Mike,Layton,Aboriginal Affairs Advisory Committee,15,2022-01-14,Morning,09:38AM - 12:50PM,Y
623720,2018-2022,Paul,Ainslie,Board of Health,33,2022-01-17,Morning,09:50AM - 12:29PM,Y
623721,2018-2022,Joe,Cressy,Board of Health,33,2022-01-17,Morning,09:50AM - 12:29PM,Y
623722,2018-2022,John,Filion,Board of Health,33,2022-01-17,Morning,09:50AM - 12:29PM,Y
623723,2018-2022,Mike,Layton,Board of Health,33,2022-01-17,Morning,09:50AM - 12:29PM,Y
623724,2018-2022,Gord,Perks,Board of Health,33,2022-01-17,Morning,09:50AM - 12:29PM,Y
623725,2018-2022,Kristyn,Wong-Tam,Board of Health,33,2022-01-17,Morning,09:50AM - 12:29PM,Y
623726,2018-2022,Paul,Ainslie,Board of Health,33,2022-01-17,Afternoon,13:04PM - 14:56PM,Y
623727,2018-2022,Joe,Cressy,Board of Health,33,2022-01-17,Afternoon,13:04PM - 14:56PM,Y
623728,2018-2022,John,Filion,Board of Health,33,2022-01-17,Afternoon,13:04PM - 14:56PM,Y
623729,2018-2022,Mike,Layton,Board of Health,33,2022-01-17,Afternoon,13:04PM - 14:56PM,Y
623730,2018-2022,Gord,Perks,Board of Health,33,2022-01-17,Afternoon,13:04PM - 14:56PM,Y
623731,2018-2022,Kristyn,Wong-Tam,Board of Health,33,2022-01-17,Afternoon,13:04PM - 14:56PM,Y
623732,2018-2022,Shelley,Carroll,Budget Committee,37,2022-01-18,Morning,09:35AM - 12:28PM,Y
623733,2018-2022,Gary,Crawford,Budget Committee,37,2022-01-18,Morning,09:35AM - 12:28PM,Y
623734,2018-2022,Cynthia,Lai,Budget Committee,37,2022-01-18,Morning,09:35AM - 12:28PM,Y
623735,2018-2022,Mike,Layton,Budget Committee,37,2022-01-18,Morning,09:35AM - 12:28PM,Y
623736,2018-2022,Jennifer,McKelvie,Budget Committee,37,2022-01-18,Morning,09:35AM - 12:28PM,Y
623737,2018-2022,Frances,Nunziata,Budget Committee,37,2022-01-18,Morning,09:35AM - 12:28PM,Y
623738,2018-2022,Shelley,Carroll,Budget Committee,37,2022-01-18,Afternoon,13:33PM - 16:25PM,Y
623739,2018-2022,Gary,Crawford,Budget Committee,37,2022-01-18,Afternoon,13:33PM - 16:25PM,Y
623740,2018-2022,Cynthia,Lai,Budget Committee,37,2022-01-18,Afternoon,13:33PM - 16:25PM,Y
623741,2018-2022,Mike,Layton,Budget Committee,37,2022-01-18,Afternoon,13:33PM - 16:25PM,Y
623742,2018-2022,Jennifer,McKelvie,Budget Committee,37,2022-01-18,Afternoon,13:33PM - 16:25PM,Y
623743,2018-2022,Frances,Nunziata,Budget Committee,37,2022-01-18,Afternoon,13:33PM - 16:25PM,Y
623744,2018-2022,Shelley,Carroll,Budget Committee,37,2022-01-19,Morning,09:33AM - 12:32PM,Y
623745,2018-2022,Gary,Crawford,Budget Committee,37,2022-01-19,Morning,09:33AM - 12:32PM,Y
623746,2018-2022,Cynthia,Lai,Budget Committee,37,2022-01-19,Morning,09:33AM - 12:32PM,Y
623747,2018-2022,Mike,Layton,Budget Committee,37,2022-01-19,Morning,09:33AM - 12:32PM,Y
623748,2018-2022,Jennifer,McKelvie,Budget Committee,37,2022-01-19,Morning,09:33AM - 12:32PM,Y
623749,2018-2022,Frances,Nunziata,Budget Committee,37,2022-01-19,Morning,09:33AM - 12:32PM,Y
623750,2018-2022,Shelley,Carroll,Budget Committee,37,2022-01-19,Afternoon,13:33PM - 16:14PM,Y
623751,2018-2022,Gary,Crawford,Budget Committee,37,2022-01-19,Afternoon,13:33PM - 16:14PM,Y
623752,2018-2022,Cynthia,Lai,Budget Committee,37,2022-01-19,Afternoon,13:33PM - 16:14PM,N
623753,2018-2022,Mike,Layton,Budget Committee,37,2022-01-19,Afternoon,13:33PM - 16:14PM,Y
623754,2018-2022,Jennifer,McKelvie,Budget Committee,37,2022-01-19,Afternoon,13:33PM - 16:14PM,Y
623755,2018-2022,Frances,Nunziata,Budget Committee,37,2022-01-19,Afternoon,13:33PM - 16:14PM,Y
623756,2018-2022,Shelley,Carroll,Budget Committee,37,2022-01-20,Morning,09:33AM - 10:23AM,Y
623757,2018-2022,Gary,Crawford,Budget Committee,37,2022-01-20,Morning,09:33AM - 10:23AM,Y
623758,2018-2022,Cynthia,Lai,Budget Committee,37,2022-01-20,Morning,09:33AM - 10:23AM,Y
623759,2018-2022,Mike,Layton,Budget Committee,37,2022-01-20,Morning,09:33AM - 10:23AM,Y
623760,2018-2022,Jennifer,McKelvie,Budget Committee,37,2022-01-20,Morning,09:33AM - 10:23AM,Y
623761,2018-2022,Frances,Nunziata,Budget Committee,37,2022-01-20,Morning,09:33AM - 10:23AM,Y
623762,2018-2022,Shelley,Carroll,Budget Committee,37,2022-01-20,Morning,10:31AM - 11:13AM,Y
